Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 11-1-23,Total Credits Retired:,26711881
ACR102,2003,ACR-US-102-2003-274-120157283 to 120157292,10,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of David Norman,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157293 to 120157297,5,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of David Walden,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157298 to 120157302,5,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of DeAnn McGrew,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157303 to 120157304,2,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Denisse Leatxe,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157305 to 120157309,5,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Erin Hughs,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157310 to 120157311,2,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Erin Watson,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157312 to 120157331,20,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Fay Ellis,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157332 to 120157351,20,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Franklin Tugwell,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157352 to 120157353,2,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Gelsey Bennett,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157354 to 120157358,5,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Jason Harrison,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157359 to 120157368,10,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Jennifer Grems,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157369 to 120157373,5,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Marcos Lambert,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157374 to 120157413,40,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Derek Labar,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157414 to 120157423,10,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Jennifer Powell,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157424 to 120157433,10,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Anonymous,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157434 to 120157443,10,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Anonymous,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157444 to 120157448,5,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Marie Noelle Jeanson,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157449 to 120157458,10,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Pedro Ivo Resende,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157459 to 120157463,5,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Christophe River,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157464 to 120157483,20,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Nora Zizlsperger,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157484 to 120157493,10,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Patrick Williams,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157494 to 120157543,50,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Joyce Cacho,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120157544 to 120157548,5,2012-01-05,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of Jean-Paul Bindels,2005-10-31 00:00:00,2012,,,,
ACR102,2003,ACR-US-102-2003-274-120150873 to 120155872,5000,2011-11-17,Air Bag Gas Substitution,Industrial Gas Substitution,Version 1.0,Beaverton,OREGON,US,,No,Nike,On Behalf of Third Party,Retirement on behalf of London Carbon Market for Mata no Peito,2005-10-31 00:00:00,2011,,,,
ACR103,2004,ACR-US-103-2004-268-137419839 to 137419861,23,2017-12-07,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,ClimeCo LLC,On Behalf of Third Party,Maison Zaragoza,2006-03-17 00:00:00,2017,,,,
ACR103,2004,ACR-US-103-2004-267-120150864 to 120150872,9,2017-12-07,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,ClimeCo LLC,On Behalf of Third Party,Maison Zaragoza,2005-01-01 00:00:00,2017,,,,
ACR103,2009,ACR-US-103-2009-273-213142855 to 213142922,68,2013-07-09,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,2010-12-23 00:00:00,2013,,,,
ACR103,2008,ACR-US-103-2008-272-213138497 to 213141889,3393,2013-07-09,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,2010-12-23 00:00:00,2013,,,,
ACR103,2009,ACR-US-103-2009-273-213142399 to 213142854,456,2013-01-15,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,2010-12-23 00:00:00,2013,,,,
ACR103,2009,ACR-US-103-2009-273-213142388 to 213142398,11,2012-10-05,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Other,CF Donors,2010-12-23 00:00:00,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142353 to 213142387,35,2012-07-19,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,On Behalf of Third Party,Quarterly Retirements,2010-12-23 00:00:00,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142330 to 213142339,10,2012-04-10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2012,,,,
ACR103,2008,ACR-US-103-2008-272-213138419 to 213138496,78,2012-04-10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers from IEUA,2010-12-23 00:00:00,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142340 to 213142352,13,2012-04-10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2012,,,,
ACR103,2009,ACR-US-103-2009-273-213142163 to 213142329,167,2011-12-22,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213137776 to 213138418,643,2011-12-22,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213137770 to 213137775,6,2011-10-07,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213137716 to 213137769,54,2011-08-19,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213137662 to 213137715,54,2011-04-19,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2011,,,,
ACR103,2008,ACR-US-103-2008-272-213128680 to 213137661,8982,2011-02-09,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2011,,,,
ACR103,2009,ACR-US-103-2009-273-213141890 to 213142162,273,2011-02-09,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2010-12-23 00:00:00,2011,,,,
ACR103,2007,ACR-US-103-2007-271-205293028 to 205293338,311,2011-02-09,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2008-07-15 00:00:00,2011,,,,
ACR103,2007,ACR-US-103-2007-271-205285341 to 205293027,7687,2010-10-22,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2008-07-15 00:00:00,2010,,,,
ACR103,2006,ACR-US-103-2006-270-205152529 to 205156160,3632,2010-10-22,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2008-07-14 00:00:00,2010,,,,
ACR103,2003,ACR-US-103-2003-265-119245746 to 119247745,2000,2010-06-16,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2005-01-01 00:00:00,2010,,,,
ACR103,2003,ACR-US-103-2003-265-119247912 to 119248211,300,2010-06-16,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2005-01-01 00:00:00,2010,,,,
ACR103,2005,ACR-US-103-2005-269-143513838 to 143514068,231,2010-06-16,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Carbonfund.org,Retail Program Requirements,"Retirement on behalf of Carbonfund.org customers, from IEUA",2006-12-11 00:00:00,2010,,,,
ACR103,2003,ACR-US-103-2003-265-119248212 to 119248245,34,2007-07-26,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Environmental Defense Fund,Environmental Benefit,,2005-01-01 00:00:00,2007,,,,
ACR103,2003,ACR-US-103-2003-265-119247812 to 119247911,100,2007-01-10,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of Fabian Nunez,2005-01-01 00:00:00,2007,,,,
ACR103,2003,ACR-US-103-2003-265-119247787 to 119247811,25,2005-12-09,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of COP,2005-01-01 00:00:00,2005,,,,
ACR103,2003,ACR-US-103-2003-265-119247746 to 119247786,41,2005-12-02,Inland Empire Anaerobic Ag Digester,Livestock Waste Management,Version 1.0,Chino,CALIFORNIA,US,,No,Environmental Defense Fund,On Behalf of Third Party,Retirement on behalf of Wendy Abrams,2005-01-01 00:00:00,2005,,,,
ACR105,2011,ACR-BR-105-2011-306-11 to 155,145,2014-05-13,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,No,F.I.T Timber Ltd,On Behalf of Third Party,Eco-way Rif. 4500037033,2012-08-22 17:51:00,2014,,,,
ACR105,2011,ACR-BR-105-2011-306-201 to 700,500,2014-05-13,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,No,F.I.T Timber Ltd,On Behalf of Third Party,Eco-way Rif. 4500037033,2012-08-22 17:51:00,2014,,,,
ACR105,2011,ACR-BR-105-2011-306-1 to 10,10,2013-04-12,Boa Vista A/R,Forest Carbon,Version 5.2.0,Boa Vista,Roraima,BR,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,No,F.I.T Timber Ltd,On Behalf of Third Party,Timber Partners Group,2012-08-22 17:51:00,2013,,,,
ACR106,2007,ACR-US-106-2007-108-200291942 to 200306063,14122,2022-09-13,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,Vicinity Energy Inc.,Environmental Benefit,,2007-08-30 00:00:00,2022,,,,
ACR106,2006,ACR-US-106-2006-107-200255454 to 200291941,36488,2019-09-05,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,"Behalf of Univ. of California, Los Angeles UCLA",2007-08-30 00:00:00,2019,,,,
ACR106,2006,ACR-US-106-2006-107-200250649 to 200255453,4805,2019-05-17,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,"Anew Environmental, LLC",Environmental Benefit,Retirement on behalf of Bates College,2007-08-30 00:00:00,2019,,,,
ACR106,2006,ACR-US-106-2006-107-200250612 to 200250648,37,2019-04-03,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,"Anew Environmental, LLC",Environmental Benefit,On behalf of emissions associated with travel for conference attendees,2007-08-30 00:00:00,2019,,,,
ACR106,2006,ACR-US-106-2006-107-200196612 to 200250611,54000,2018-12-27,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,Version 1.0,Danville,ILLINOIS,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,"Behalf of Univ. of California, Los Angeles UCLA",2007-08-30 00:00:00,2018,,,,
ACR107,2005,ACR-BO-107-2005-177-205354541 to 205354667,127,2008-12-20,Camargo Fuel Substitution,Fuel Switching,Version 1.0,Camargo,Nor Ciniti,BO,,No,E+Co,On Behalf of Third Party,Retirement on behalf of E+Co,2008-07-23 00:00:00,2008,,,,
ACR109,2010,ACR-US-109-2010-148-213396367 to 213426366,30000,2018-05-18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-2,2011-03-31 00:00:00,2018,,,,
ACR109,2010,ACR-US-109-2010-148-213431143 to 213447486,16344,2018-05-18,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-2,2011-03-31 00:00:00,2018,,,,
ACR109,2010,ACR-US-109-2010-148-213430681 to 213431142,462,2018-02-20,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-9,2011-03-31 00:00:00,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213394829 to 213396366,1538,2018-02-20,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-9,2011-03-31 00:00:00,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213392829 to 213394828,2000,2018-02-20,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-7,2011-03-31 00:00:00,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213392329 to 213392828,500,2018-02-20,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-6,2011-03-31 00:00:00,2018,,,,
ACR109,2010,ACR-US-109-2010-148-213426367 to 213430680,4314,2018-02-20,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-5,2011-03-31 00:00:00,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213388167 to 213392328,4162,2018-02-20,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-5,2011-03-31 00:00:00,2018,,,,
ACR109,2009,ACR-US-109-2009-147-213377167 to 213388166,11000,2018-02-20,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,Version 1.0,"Oklahoma, Texas, New Mexico, Kansas and Arkansas",OKLAHOMA,US,"07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;13: Climate Action",No,"PDI Technologies, Inc.",On Behalf of Third Party,GP-4,2011-03-31 00:00:00,2018,,,,
