Project ID,Project Name,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Notes,Cancellation Reason,Cancellation Year,Issuance Year,ARB Project,Unnamed: 16,CAR Cancellation Data,Updated 11-1-23,Total Credits Cancelled:,109950929
CAR1013,Buckeye Forest Project,2015,CAR-ROC-US-1013-125-102-CA-2015-2031-1 to 95539,95539,2016-12-14,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Sonoma County,CALIFORNIA,US,,ARB,2016,2016,Compliance,CAR1106.2021,,,,
CAR1013,Buckeye Forest Project,2015,CAR-ROC-US-1013-125-102-CA-2015-2032-1 to 22756,22756,2016-12-14,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Sonoma County,CALIFORNIA,US,,ARB,2016,2016,Compliance,CAR1190.2021,,,,
CAR1013,Buckeye Forest Project,2014,CAR-ROC-US-1013-125-102-CA-2014-1787-1 to 330236,330236,2015-09-09,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011",Sonoma County,CALIFORNIA,US,,ARB,2015,2015,Compliance,CAR1190.2021,,,,
CAR1014,"Storms Hog Power, LLC",2014,CAR-1-US-1014-5-205-NC-2014-1649-1 to 13641,13641,2015-06-24,Livestock Gas Capture/Combustion,Version 3.0,Bladenboro,NORTH CAROLINA,US,,ARB,2015,2015,Early Action,CAR1099.2021,,,,
CAR1014,"Storms Hog Power, LLC",2013,CAR-1-US-1014-5-205-NC-2013-1648-1 to 3698,3698,2015-06-24,Livestock Gas Capture/Combustion,Version 3.0,Bladenboro,NORTH CAROLINA,US,,ARB,2015,2015,Early Action,CAR1099.2021,,,,
CAR1015,Rips Redwoods,2014,CAR-1-US-1015-25-830-CA-2014-1930-1 to 5252,5252,2016-08-24,Improved Forest Management,Version 3.2,"Sonoma County, on Skaggs Springs Road 2.5 miles east of Stewarts Point (CA Highway 1).",CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR1191.2021,,,,
CAR1015,Rips Redwoods,2014,CAR-1-US-1015-25-830-CA-2014-1931-1 to 1053,1053,2016-08-24,Improved Forest Management,Version 3.2,"Sonoma County, on Skaggs Springs Road 2.5 miles east of Stewarts Point (CA Highway 1).",CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR1191.2021,,,,
CAR1015,Rips Redwoods,2013,CAR-1-US-1015-25-830-CA-2013-1577-1 to 1224,1224,2015-09-24,Improved Forest Management,Version 3.2,"Sonoma County, on Skaggs Springs Road 2.5 miles east of Stewarts Point (CA Highway 1).",CALIFORNIA,US,,Canceled,2015,2014,Early Action,CAR1002.2021,,,,
CAR1015,Rips Redwoods,2013,CAR-1-US-1015-25-830-CA-2013-1578-1 to 245,245,2015-09-24,Improved Forest Management,Version 3.2,"Sonoma County, on Skaggs Springs Road 2.5 miles east of Stewarts Point (CA Highway 1).",CALIFORNIA,US,,Canceled,2015,2014,Early Action,CAR1316.2021,,,,
CAR1015,Rips Redwoods,2013,CAR-1-US-1015-25-830-CA-2013-1578-246 to 19613,19368,2016-04-27,Improved Forest Management,Version 3.2,"Sonoma County, on Skaggs Springs Road 2.5 miles east of Stewarts Point (CA Highway 1).",CALIFORNIA,US,,ARB,2016,2014,Early Action,CAR1274.2021,,,,
CAR1015,Rips Redwoods,2013,CAR-1-US-1015-25-830-CA-2013-1577-1225 to 97828,96604,2016-04-27,Improved Forest Management,Version 3.2,"Sonoma County, on Skaggs Springs Road 2.5 miles east of Stewarts Point (CA Highway 1).",CALIFORNIA,US,,ARB,2016,2014,Early Action,CAR1274.2021,,,,
CAR1016,DPC Domestic ODS Destruction Project #15,2013,CAR-ROC-US-1016-132-745-AR-2013-1375-1 to 46275,46275,2014-03-26,Ozone Depleting Substances - U.S. - ARB Compliance,"Compliance Offset Protocol ARB Ozone Depeleting Substances Projects, October 20, 2011",El Dorado,ARKANSAS,US,,ARB,2014,2014,Compliance,CAR1180.2021,,,,
CAR102,Garcia River Forest,2013,CAR-1-US-102-1-102-CA-2013-1431-189357 to 189456,100,2015-11-10,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2015,2014,Early Action,CAR1180.2021,,,,
CAR102,Garcia River Forest,2012,CAR-1-US-102-1-102-CA-2012-1077-105801 to 105900,100,2015-11-10,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR1330.2021,,,,
CAR102,Garcia River Forest,2012,CAR-1-US-102-1-102-CA-2012-1077-901 to 25000,24100,2015-12-23,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2015,2013,Early Action,CAR1330.2021,,,,
CAR102,Garcia River Forest,2011,CAR-1-US-102-1-102-CA-2011-661-1 to 25000,25000,2015-12-23,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2015,2012,Early Action,CAR1102.2021,,,,
CAR102,Garcia River Forest,2011,CAR-1-US-102-1-102-CA-2011-661-32251 to 32350,100,2015-11-10,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2015,2012,Early Action,CAR1102.2021,,,,
CAR102,Garcia River Forest,2010,CAR-1-US-102-1-102-CA-2010-492-287458 to 347457,60000,2016-08-10,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2011,Early Action,CAR1381.2021,,,,
CAR102,Garcia River Forest,2010,CAR-1-US-102-1-102-CA-2010-492-10001 to 35000,25000,2016-05-25,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2011,Early Action,CAR1381.2021,,,,
CAR102,Garcia River Forest,2010,CAR-1-US-102-1-102-CA-2010-492-402665 to 402764,100,2015-11-10,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2015,2011,Early Action,CAR1321.2021,,,,
CAR102,Garcia River Forest,2010,CAR-1-US-102-1-102-CA-2010-492-409929 to 474936,65008,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2011,Early Action,CAR1035.2021,,,,
CAR102,Garcia River Forest,2009,CAR-1-US-102-1-102-CA-2009-277-1 to 5000,5000,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2010,Early Action,CAR1184.2021,,,,
CAR102,Garcia River Forest,2009,CAR-1-US-102-1-102-CA-2009-277-80001 to 80100,100,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2010,Early Action,CAR1145.2021,,,,
CAR102,Garcia River Forest,2009,CAR-1-US-102-1-102-CA-2009-277-84001 to 109880,25880,2016-06-02,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,Canceled,2016,2010,Early Action,CAR1138.2021,,,,
CAR102,Garcia River Forest,2009,CAR-1-US-102-1-102-CA-2009-277-129869 to 179868,50000,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2010,Early Action,CAR1057.2021,,,,
CAR102,Garcia River Forest,2009,CAR-1-US-102-1-102-CA-2009-277-109881 to 119000,9120,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2010,Early Action,CAR1139.2021,,,,
CAR102,Garcia River Forest,2008,CAR-1-US-102-1-102-CA-2008-209-12001 to 25000,13000,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR1139.2021,,,,
CAR102,Garcia River Forest,2008,CAR-1-US-102-1-102-CA-2008-209-2001 to 12000,10000,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR1265.2021,,,,
CAR102,Garcia River Forest,2008,CAR-1-US-102-1-102-CA-2008-209-185051 to 190050,5000,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR1291.2021,,,,
CAR102,Garcia River Forest,2008,CAR-1-US-102-1-102-CA-2008-209-65001 to 77500,12500,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR1032.2021,,,,
CAR102,Garcia River Forest,2008,CAR-1-US-102-1-102-CA-2008-209-215173 to 215550,378,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR1032.2021,,,,
CAR102,Garcia River Forest,2008,CAR-1-US-102-1-102-CA-2008-2028-1 to 10867,10867,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR1315.2021,,,,
CAR102,Garcia River Forest,2008,CAR-1-US-102-1-102-CA-2008-209-215551 to 215650,100,2016-09-01,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,ARB,2016,2009,Early Action,CAR1124.2021,,,,
CAR102,Garcia River Forest,2006,CAR-1-US-102-1-102-CA-2006-104-535 to 8410,7876,2016-06-02,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,Canceled,2016,2008,Early Action,CAR1246.2021,,,,
CAR102,Garcia River Forest,2005,CAR-1-US-102-1-102-CA-2005-103-40149 to 48025,7877,2016-06-02,Conservation-Based Forest Management,Version 2.1,Mendocino County,CALIFORNIA,US,,Canceled,2016,2008,Early Action,CAR993.2021,,,,
CAR1021,EOS ARB ODS 2013-8,2014,CAR-ROC-US-1021-132-265-AR-2014-1429-1 to 67490,67490,2014-11-26,Ozone Depleting Substances - U.S. - ARB Compliance,"Compliance Offset Protocol ARB Ozone Depeleting Substances Projects, October 20, 2011",El Dorado,ARKANSAS,US,,ARB,2014,2014,Compliance,CAR993.2021,,,,
CAR1022,New Energy One Livestock Project,2018,CAR-ROC-US-1022-105-207-ID-2018-5789-1 to 33297,33297,2019-08-29,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Outside of Twin Falls, Idaho",IDAHO,US,,ARB,2019,2019,Compliance,CAR1458.2020,,,,
CAR1022,New Energy One Livestock Project,2017,CAR-ROC-US-1022-105-207-ID-2017-5437-1 to 39743,39743,2018-06-20,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Outside of Twin Falls, Idaho",IDAHO,US,,ARB,2018,2018,Compliance,CAR1413.2020,,,,
CAR1022,New Energy One Livestock Project,2016,CAR-ROC-US-1022-105-207-ID-2016-2179-1 to 37836,37836,2017-02-22,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Outside of Twin Falls, Idaho",IDAHO,US,,ARB,2017,2017,Compliance,CAR1441.2020,,,,
CAR1022,New Energy One Livestock Project,2015,CAR-ROC-US-1022-105-207-ID-2015-1976-1 to 41572,41572,2016-04-13,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Outside of Twin Falls, Idaho",IDAHO,US,,ARB,2016,2016,Compliance,CAR1412.2020,,,,
CAR1022,New Energy One Livestock Project,2014,CAR-ROC-US-1022-105-207-ID-2014-1670-1 to 30650,30650,2015-05-27,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011","Outside of Twin Falls, Idaho",IDAHO,US,,ARB,2015,2015,Compliance,CAR1298.2020,,,,
CAR1022,New Energy One Livestock Project,2013,CAR-ROC-US-1022-105-207-ID-2013-1444-1 to 43183,43183,2014-09-10,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011","Outside of Twin Falls, Idaho",IDAHO,US,,ARB,2014,2014,Compliance,CAR1105.2020,,,,
CAR1023,Coolgas ODS 2013 Project #1,2013,CAR-1-US-1023-32-401-OH-2013-1464-1 to 108627,108627,2014-09-10,Ozone Depleting Substances - U.S.,Version 1.0,Bowling Green,OHIO,US,,ARB,2014,2014,Early Action,CAR1094.2020,,,,
CAR1025,DPC Domestic ODS Destruction Project #16,2013,CAR-ROC-US-1025-132-745-AR-2013-1418-1 to 24874,24874,2014-05-14,Ozone Depleting Substances - U.S. - ARB Compliance,"Compliance Offset Protocol ARB Ozone Depeleting Substances Projects, October 20, 2011",El Dorado,ARKANSAS,US,,ARB,2014,2014,Compliance,CAR1094.2020,,,,
CAR1026,EOS ARB ODS 2014-2,2014,CAR-ROC-US-1026-132-265-CA-2014-1584-1 to 33214,33214,2015-02-25,Ozone Depleting Substances - U.S. - ARB Compliance,"Compliance Offset Protocol ARB Ozone Depeleting Substances Projects, October 20, 2011",El Dorado,CALIFORNIA,US,,ARB,2015,2014,Compliance,CAR1152.2020,,,,
CAR1029,ECC ODS Destruction 11-2013,2013,CAR-ROC-US-1029-132-218-AR-2013-1593-1 to 113438,113438,2015-01-28,Ozone Depleting Substances - U.S. - ARB Compliance,"Compliance Offset Protocol ARB Ozone Depeleting Substances Projects, October 20, 2011","El Dorado, AR",ARKANSAS,US,,ARB,2015,2014,Compliance,CAR1100.2020,,,,
CAR1032,Virginia Highlands I,2021,CAR-ROC-US-1032-125-507-VA-2021-6831-1 to 25262,25262,2022-10-06,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2022,2022,Compliance,CAR1100.2020,,,,
CAR1032,Virginia Highlands I,2021,CAR-ROC-US-1032-125-507-VA-2021-6832-1 to 6003,6003,2022-10-06,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2022,2022,Compliance,CAR997.2020,,,,
CAR1032,Virginia Highlands I,2020,CAR-ROC-US-1032-125-507-VA-2020-6537-1 to 24463,24463,2021-10-18,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2021,Compliance,CAR973.2020,,,,
CAR1032,Virginia Highlands I,2020,CAR-ROC-US-1032-125-507-VA-2020-6538-1 to 5814,5814,2021-10-18,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2021,Compliance,CAR973.2020,,,,
CAR1032,Virginia Highlands I,2019,CAR-ROC-US-1032-125-507-VA-2019-6150-1 to 88642,88642,2021-01-16,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2020,Compliance,CAR1122.2020,,,,
CAR1032,Virginia Highlands I,2019,CAR-ROC-US-1032-125-507-VA-2019-6151-1 to 21064,21064,2021-01-16,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2020,Compliance,CAR1036.2020,,,,
CAR1032,Virginia Highlands I,2017,CAR-ROC-US-1032-125-507-VA-2017-6152-1 to 4212,4212,2021-01-16,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2020,Compliance,CAR1095.2020,,,,
CAR1032,Virginia Highlands I,2017,CAR-ROC-US-1032-125-507-VA-2017-6153-1 to 1001,1001,2021-01-16,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2020,Compliance,CAR1095.2020,,,,
CAR1032,Virginia Highlands I,2015,CAR-ROC-US-1032-125-507-VA-2015-6154-1 to 6297,6297,2021-01-16,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2020,Compliance,CAR1013.2020,,,,
CAR1032,Virginia Highlands I,2015,CAR-ROC-US-1032-125-507-VA-2015-6155-1 to 1497,1497,2021-01-16,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2020,Compliance,CAR1013.2020,,,,
CAR1032,Virginia Highlands I,2014,CAR-ROC-US-1032-125-507-VA-2014-6156-1 to 1796,1796,2021-01-16,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2020,Compliance,CAR1136.2020,,,,
CAR1032,Virginia Highlands I,2014,CAR-ROC-US-1032-125-507-VA-2014-6157-1 to 427,427,2021-01-16,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2021,2020,Compliance,CAR1317.2020,,,,
CAR1032,Virginia Highlands I,2013,CAR-ROC-US-1032-125-507-VA-2013-1634-1 to 193277,193277,2015-09-09,Improved Forest Management - ARB Compliance,"ARB Compliance Offset Protocol U.S. Forest Projects, October 20, 2011","Russell, Buchanan and Dickenson Counties; southwestern Virginia",VIRGINIA,US,,ARB,2015,2015,Compliance,CAR1215.2020,,,,
CAR1033,Sunny Knoll Farms Anaerobic Digester,2018,CAR-ROC-US-1033-105-207-NY-2018-6112-5187 to 5294,108,2020-09-25,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Near Rochester, NY",NEW YORK,US,,Canceled,2020,2020,Compliance,CAR1215.2020,,,,
CAR1033,Sunny Knoll Farms Anaerobic Digester,2018,CAR-ROC-US-1033-105-207-NY-2018-6112-1 to 5186,5186,2020-09-25,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Near Rochester, NY",NEW YORK,US,,ARB,2020,2020,Compliance,CAR1275.2020,,,,
CAR1033,Sunny Knoll Farms Anaerobic Digester,2017,CAR-ROC-US-1033-105-207-NY-2017-5435-1 to 5735,5735,2018-05-23,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Near Rochester, NY",NEW YORK,US,,ARB,2018,2018,Compliance,CAR1264.2020,,,,
CAR1033,Sunny Knoll Farms Anaerobic Digester,2016,CAR-ROC-US-1033-105-207-NY-2016-5436-1 to 4942,4942,2018-05-23,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Near Rochester, NY",NEW YORK,US,,ARB,2018,2018,Compliance,CAR1264.2020,,,,
CAR1033,Sunny Knoll Farms Anaerobic Digester,2015,CAR-ROC-US-1033-105-207-NY-2015-1956-1 to 4727,4727,2016-02-24,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Near Rochester, NY",NEW YORK,US,,ARB,2016,2016,Compliance,CAR1264.2020,,,,
CAR1033,Sunny Knoll Farms Anaerobic Digester,2014,CAR-ROC-US-1033-105-207-NY-2014-1763-1 to 5384,5384,2015-07-08,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014","Near Rochester, NY",NEW YORK,US,,ARB,2015,2015,Compliance,CAR1264.2020,,,,
CAR1033,Sunny Knoll Farms Anaerobic Digester,2013,CAR-ROC-US-1033-105-207-NY-2013-1519-1 to 5005,5005,2014-11-26,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, October 20, 2011","Near Rochester, NY",NEW YORK,US,,ARB,2014,2014,Compliance,CAR1401.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2022,CAR-ROC-US-1035-105-207-MI-2022-7506-1 to 10586,10586,2023-04-13,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2023,2022,Compliance,CAR1456.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2022,CAR-ROC-US-1035-105-207-MI-2022-7178-1 to 20465,20465,2022-12-15,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2022,2022,Compliance,CAR1076.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2021,CAR-ROC-US-1035-105-207-MI-2021-6640-1 to 18322,18322,2021-10-18,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2021,2021,Compliance,CAR1076.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2020,CAR-ROC-US-1035-105-207-MI-2020-6195-1 to 20248,20248,2021-01-13,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2021,2020,Compliance,CAR969.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2019,CAR-ROC-US-1035-105-207-MI-2019-5819-1 to 18657,18657,2020-02-14,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2020,2019,Compliance,CAR969.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2018,CAR-ROC-US-1035-105-207-MI-2018-5675-1 to 15460,15460,2019-04-30,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2019,2019,Compliance,CAR982.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2018,CAR-ROC-US-1035-105-207-MI-2018-5747-1 to 237,237,2019-04-30,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2019,2019,Compliance,CAR1208.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2017,CAR-ROC-US-1035-105-207-MI-2017-2245-1 to 20421,20421,2017-06-14,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2017,2017,Compliance,CAR1208.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2016,CAR-ROC-US-1035-105-207-MI-2016-2039-1 to 18328,18328,2016-07-27,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2016,2016,Compliance,CAR1088.2020,,,,
CAR1035,Scenic View Dairy Methane Reduction Project,2015,CAR-ROC-US-1035-105-207-MI-2015-1880-1 to 18359,18359,2015-11-10,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Fennville,MICHIGAN,US,,ARB,2015,2015,Compliance,CAR1088.2020,,,,
CAR1036,Brook View Dairy Methane Reduction Project,2022,CAR-ROC-US-1036-105-207-MI-2022-7487-1 to 3085,3085,2023-03-27,Livestock - ARB Compliance,"ARB Compliance Offset Protocol Livestock Projects, November 14, 2014",Freeport,MICHIGAN,US,,ARB,2023,2022,Compliance,CAR1130.2020,,,,
